model	nDCG	MAP	MRR	Precision	Recall	F1	HR
GeneralizedMF_seed=42_e=30_bs=256_lr=0$001023983761354358_mffactors=8_isedgeweighttrain=True	0.009930576148399393	0.002793183670151843	0.010811267714188163	0.0021109098509126374	0.019050198240478485	0.003643782799604549	0.04033718824021179
GeneralizedMF_seed=42_e=30_bs=512_lr=0$02974734237231384_mffactors=128_isedgeweighttrain=True	0.012891820841868368	0.003640365230249022	0.013843786267531107	0.0025149784032325487	0.023317898549572905	0.004396927506140849	0.046467883516789744
GeneralizedMF_seed=42_e=40_bs=256_lr=0$011512760676762643_mffactors=8_isedgeweighttrain=True	0.009994591715672897	0.002802308117793769	0.010795665500136718	0.0020865264037898843	0.01878379213769377	0.003618037083999861	0.03950118433886025
GeneralizedMF_seed=42_e=50_bs=256_lr=0$00029450001604653156_mffactors=32_isedgeweighttrain=True	0.021002665956963637	0.005862413937153138	0.02327127554516679	0.003762017556081928	0.03716274883749293	0.006597028254928612	0.07050299568064651
GeneralizedMF_seed=42_e=50_bs=256_lr=1$0438578980364578e-05_mffactors=256_isedgeweighttrain=True	0.002206797698602013	0.0006105639887351579	0.0023813643881900274	0.0004284519994426641	0.004132090392589832	0.0007444965605312442	0.008569039988853281
GeneralizedMF_seed=42_e=50_bs=256_lr=0$0003263542880075533_mffactors=16_isedgeweighttrain=True	0.014237726231179153	0.003789848630171292	0.015258414986312	0.002622962240490456	0.026049272144683364	0.004613244477562371	0.050717570015326736
GeneralizedMF_seed=42_e=50_bs=512_lr=0$8658616658735054_mffactors=256_isedgeweighttrain=True	0.0008011435524586301	0.00023717935103422303	0.0008316860126864653	0.00020203427615995544	0.001703776949693858	0.0003454602416462878	0.004040685523199109
GeneralizedMF_seed=42_e=50_bs=512_lr=0$00015787491043511186_mffactors=128_isedgeweighttrain=True	0.04414922537953602	0.012645091700461212	0.05064781453376439	0.0074125679253169855	0.0698392118957723	0.01292583706172237	0.1299986066601644
GeneralizedMF_seed=42_e=50_bs=256_lr=0$0013154756289035943_mffactors=32_isedgeweighttrain=True	0.017329078413441397	0.004753572541588665	0.017388398305714155	0.0034763828897868194	0.033639475801305246	0.006083481257019008	0.06409363243695138
GeneralizedMF_seed=42_e=50_bs=512_lr=1$062683335619121e-05_mffactors=16_isedgeweighttrain=True	0.0009574331706623694	0.00027149073025488097	0.0010166859725385606	0.0002299010728716734	0.0019402012488551367	0.0003844834815493446	0.004528354465654173
