model	nDCG	MAP	MRR	Precision	Recall	F1	HR
GeneralizedMF_seed=42_e=40_bs=128_lr=1$077209490378353e-05_mffactors=128_isedgeweighttrain=True	0.19547315833545753	0.11626199150954344	0.35468644067173444	0.08217179357875273	0.24897671491448142	0.10560062286123785	0.8905698436712053
GeneralizedMF_seed=42_e=30_bs=256_lr=0$00016237698046972542_mffactors=8_isedgeweighttrain=True	0.21517014535183612	0.1274721448616221	0.36825576741206395	0.09234829383089596	0.27850754372543707	0.11826381625882365	0.9115817784501596
GeneralizedMF_seed=42_e=30_bs=128_lr=7$699688306362014e-05_mffactors=64_isedgeweighttrain=True	0.2936642577732626	0.17227274634870524	0.48419959668305285	0.11865523617414692	0.36802315215887643	0.15415334836639777	0.9591527987897126
GeneralizedMF_seed=42_e=50_bs=512_lr=0$029303817671230012_mffactors=16_isedgeweighttrain=True	0.273767970007304	0.1567029668571005	0.4250153730850343	0.11577071776769206	0.36188036129306195	0.1507477863048723	0.9541099344427635
ConvNeuMF_seed=42_e=20_bs=16_lr=0$001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$0001_l_b=0$01	0.22295533891350713	0.13385627860675	0.3734119008050352	0.09660447133972097	0.28834299336459096	0.12401971885344265	0.9169608337535721
ConvNeuMF_seed=42_e=20_bs=16_lr=0$001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$001_l_b=1e-05	0.2286084945904286	0.13581884242125455	0.39145260538802684	0.09743150109262062	0.2933637733352538	0.12540118308561576	0.9199865523617414
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0005_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$001_l_b=0$001	0.24008552660092283	0.14281469643231712	0.41960931766555276	0.09970751386787696	0.29923253388295507	0.1281300298093995	0.9189779794923516
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$001_l_b=0$01	0.20959598089962928	0.12431820437208549	0.3454855471131055	0.09221045553874602	0.2753871160540743	0.1182206731792845	0.900823667843335
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0005_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$0001_l_b=0$01	0.2583667288287467	0.15295408532741633	0.4449728330858039	0.10646159018322406	0.3231349353803635	0.137262398783013	0.9325937132291141
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0005_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$0005_l_b=1e-05	0.2391391083199044	0.14304080825816684	0.4184556060187198	0.09984535216002689	0.29824540372923525	0.12808651887147707	0.9184736930576568
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$0001_l_b=0$0001	0.23284788426271916	0.13824202047571751	0.40404470326330416	0.09772062531517903	0.2944727940078603	0.12557225252164103	0.9166246427971088
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0005_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$001_l_b=0$0001	0.2315292056653759	0.1384999724303944	0.3987637506676601	0.09816103546814592	0.2926776400467905	0.12591282609630233	0.9132627332324761
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$0001_l_b=0$001	0.22868895745197035	0.13648544093422282	0.4050583349893678	0.09485627836611196	0.28600127369560346	0.12195603222513424	0.9093965372331484
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$0005_l_b=0$001	0.22673835670835546	0.13529689518555876	0.3852535711792843	0.09510169776433015	0.290377398885939	0.12252729266400737	0.9209951252311313
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0005_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$0005_l_b=0$01	0.2402691419128843	0.14338262881238753	0.41181488034099867	0.10092452513027401	0.3039256481941188	0.12975929302483413	0.9277189443603967
ConvNeuMF_seed=42_e=30_bs=16_lr=0$001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$001_l_b=0$01	0.23262525369916653	0.13901632578051668	0.39116433216408913	0.09983190452176838	0.29966641601045013	0.12823310421294407	0.9305765674903345
ConvNeuMF_seed=42_e=30_bs=16_lr=0$001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$001_l_b=1e-05	0.24078756043160673	0.14286848137731645	0.411350455366526	0.10149941166582618	0.30552962714379617	0.13055126241831816	0.9250294167086905
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$0005_l_b=0$01	0.2487241358570185	0.1480472247061684	0.42574322920325075	0.10366448142544966	0.3141832334551803	0.13348302233180573	0.9310808539250294
ConvMF_seed=42_e=15_bs=32_lr=0$003_embedding_size=50_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$001_l_b=0$0001	0.17503846427061256	0.10638021344767734	0.2908356407301205	0.07843335014288116	0.23637017594495185	0.10046461677276243	0.884686501933098
ConvMF_seed=42_e=25_bs=32_lr=0$001_embedding_size=64_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$1_l_b=1e-05	0.1832469909722774	0.10997871995494869	0.3266522124524051	0.0789712556732224	0.23688458359893447	0.10108879773940631	0.8848545974113297
ConvMF_seed=42_e=25_bs=32_lr=0$001_embedding_size=64_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$0005_l_b=0$01	0.17940382677344344	0.10862604542063256	0.31802466689371695	0.07907211296016137	0.23769560876890958	0.10123420987342527	0.8870398386283409
ConvMF_seed=42_e=25_bs=32_lr=0$0001_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$001_l_b=1e-05	0.1924080448314032	0.11522886108609112	0.32467683565436445	0.08542276012775257	0.2562450393590389	0.1093668904755464	0.9006555723651034
ConvMF_seed=42_e=25_bs=32_lr=0$0005_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$0005_l_b=0$0001	0.17973955726451832	0.10882511895529678	0.32146277477273333	0.07796604471339721	0.23579331339779164	0.09993818180115104	0.884686501933098
ConvMF_seed=42_e=15_bs=32_lr=0$0005_embedding_size=64_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0005_l_b=0$001	0.1822078032222714	0.10877077973331088	0.31874110318656146	0.07856782652546647	0.23753466286794497	0.10068913804537642	0.8853588838460246
ConvMF_seed=42_e=25_bs=32_lr=0$0001_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$0001_l_b=1e-05	0.18387013961337378	0.11052802602930972	0.3127257779869455	0.08222558413178686	0.245970808666088	0.10530335052391532	0.8944360396705329
ConvMF_seed=42_e=15_bs=32_lr=0$001_embedding_size=50_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$1_l_b=0$0001	0.1794894417234165	0.10757145553301051	0.3122885105330503	0.0791259035131955	0.23782008331597737	0.10113733281298107	0.8924188939317532
ConvMF_seed=42_e=15_bs=32_lr=0$0001_embedding_size=64_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$0001_l_b=0$01	0.1821045569906886	0.10831725028100665	0.31400153677812004	0.07926374180534544	0.23986939751622532	0.1016315311930732	0.8885526979324256
ConvMF_seed=42_e=15_bs=32_lr=0$0001_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$001_l_b=0$001	0.1797603212132749	0.10797613115611138	0.3059481558753615	0.07910909396537233	0.2394279554805731	0.10142745484422165	0.8925869894099848
NGCF_seed=42_e=30_bs=128_lr=0$0018771771586358833_factors=64_l_w=0$1455995931997211_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.10199134865258151	0.06307413809664178	0.24424074315170377	0.041886031265758954	0.1256942980700887	0.05367676176373866	0.7276853252647504
NGCF_seed=42_e=40_bs=256_lr=0$001123362169089522_factors=64_l_w=0$04351397079152045_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.11536612707448679	0.06981768714238167	0.17606417767247315	0.057955958984703314	0.1688699896918501	0.07344658052912904	0.807698772903009
NGCF_seed=42_e=30_bs=64_lr=0$1537948446580074_factors=64_l_w=0$26096146808538506_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.020685945157482066	0.011530333319097454	0.06656987554048693	0.01041519583123214	0.02627370957245395	0.012531205575738934	0.34140191628845185
NGCF_seed=42_e=30_bs=64_lr=0$0016755699440936572_factors=64_l_w=0$39229485139656534_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.023509461814504806	0.014502943366736113	0.07279338054290527	0.011272482770213482	0.028954456269829985	0.013788360179496102	0.37249957976130443
NGCF_seed=42_e=40_bs=512_lr=0$11533999859559538_factors=64_l_w=7$233655252968392e-05_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.060307864535518986	0.0344448609132461	0.09688957764842801	0.033195495041183395	0.09264368766680715	0.04148104971052376	0.6680114304925198
NGCF_seed=42_e=40_bs=128_lr=0$09948719998234079_factors=64_l_w=0$0015493371417640495_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.034864867048176054	0.018733234827854578	0.06810702364090848	0.020020171457387794	0.05421870773853688	0.02465384213408216	0.5199193141704488
NGCF_seed=42_e=30_bs=128_lr=0$04678860424711235_factors=64_l_w=0$4975636992427345_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.014920934553916696	0.008964098672393605	0.06465750039333026	0.0054261220373171964	0.012785479263243431	0.006418962786561413	0.20944696587661793
NGCF_seed=42_e=30_bs=256_lr=0$012172976749510143_factors=64_l_w=0$07530466730222429_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.09746396569036592	0.05544517353350395	0.16865004120213348	0.048552697932425615	0.14083124593698598	0.06154391210037027	0.7360900991763322
NGCF_seed=42_e=30_bs=128_lr=0$005212131190318159_factors=64_l_w=0$3981494610510645_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.013479417160638888	0.008495920644971483	0.048271130414033955	0.006962514708354345	0.014774370251191594	0.008137801335204373	0.2502941670869054
NGCF_seed=42_e=40_bs=64_lr=0$5989491205267925_factors=64_l_w=0$03184983766348902_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.033687292218540894	0.021295924387569595	0.0696583910477164	0.017505463103042525	0.04849146799001894	0.021774885909393776	0.48058497226424607
NGCF_seed=42_e=40_bs=256_lr=1$042681183632054e-05_factors=64_l_w=0$12278635248432258_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.04146276590747996	0.025847045045708242	0.10585204304674074	0.018214826021180033	0.05175635665646731	0.0227551482443453	0.44730206757438223
NGCF_seed=42_e=40_bs=256_lr=0$2487020906043943_factors=64_l_w=0$0006200227326616194_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.05206819361626887	0.029691574844846823	0.08636203893807579	0.02863338376197681	0.08060021149663567	0.03554108602511806	0.6211127920658934
NGCF_seed=42_e=40_bs=64_lr=0$25550069638053235_factors=64_l_w=0$00034378808389221727_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.026719625347575857	0.018118205838823828	0.05479934208059107	0.01523953605648008	0.03695839954460567	0.018475402657091376	0.4348630021852412
NGCF_seed=42_e=40_bs=256_lr=0$004320649518475755_factors=64_l_w=1$1638986868129477e-05_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.025275822726887522	0.014195259302084906	0.08761371572407212	0.01145738779626828	0.02869702845237822	0.01400976552555978	0.36644814254496555
NGCF_seed=42_e=30_bs=512_lr=0$015316874611951152_factors=64_l_w=0$40263232769541873_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.014105661810059891	0.008925618125429515	0.036709464744257035	0.008549336022860985	0.019398676048019706	0.009982437402197793	0.2879475542107917
NGCF_seed=42_e=40_bs=256_lr=0$008257459041880995_factors=64_l_w=0$015850756992612968_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.08314127465086658	0.046101324672991474	0.1954586818898037	0.03748865355521937	0.1020258792417156	0.04649003911139394	0.6779290637081863
NGCF_seed=42_e=30_bs=256_lr=0$00379455244506867_factors=64_l_w=4$202457173945108e-05_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.025275822726887522	0.014195259302084906	0.08761371572407212	0.01145738779626828	0.02869702845237822	0.01400976552555978	0.36644814254496555
NGCF_seed=42_e=40_bs=64_lr=0$0288770124668591_factors=64_l_w=0$025421175173375787_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3_n_fold=5	0.02834679756265546	0.017371692301670665	0.05814493390458223	0.016137165910237016	0.04204646028640882	0.01965155933860174	0.45906875105059675
