model	nDCG	MAP	MRR	Precision	Recall	F1	HR
GeneralizedMF_seed=42_e=20_bs=512_lr=0$7089176935437258_mffactors=128_isedgeweighttrain=True	0.002994542283379899	0.0014822982988576617	0.0043548415721399916	0.0018503241013553332	0.0054659467146532135	0.0022156622607160336	0.03523865645256335
GeneralizedMF_seed=42_e=30_bs=256_lr=0$00018902339520256755_mffactors=128_isedgeweighttrain=True	0.11822988028059533	0.07432160396365713	0.19642365744036694	0.055662934590453746	0.15039039580352254	0.06706921438256283	0.48296994696523277
GeneralizedMF_seed=42_e=30_bs=256_lr=0$010716298646461831_mffactors=128_isedgeweighttrain=True	0.09716989490619685	0.05926244967846952	0.1597937167984292	0.044896876841484974	0.12462363096167456	0.0542131880451656	0.42404242781378904
GeneralizedMF_seed=42_e=30_bs=256_lr=0$07504723661165916_mffactors=16_isedgeweighttrain=True	0.050667075712580084	0.03056610416319888	0.09768711393929634	0.02428403064230996	0.06338275897315361	0.028522281881475913	0.2919269298762522
GeneralizedMF_seed=42_e=40_bs=128_lr=1$1414666099482652e-05_mffactors=32_isedgeweighttrain=True	0.029985333683257002	0.017408486426164684	0.06147048829021752	0.013170300530347673	0.039260526441178584	0.016180438106109883	0.198939304655274
GeneralizedMF_seed=42_e=40_bs=128_lr=0$0008160803339089535_mffactors=256_isedgeweighttrain=True	0.11881345987806016	0.07038689041084864	0.1923317026689806	0.05169711255156158	0.1491833427166877	0.06360251762151967	0.46505598114319385
GeneralizedMF_seed=42_e=40_bs=128_lr=4$1323346686444354e-05_mffactors=256_isedgeweighttrain=True	0.09862328453229822	0.05818085670540718	0.16877815752988384	0.041573364761343545	0.12388728030330838	0.05053910727560173	0.4308780200353565
GeneralizedMF_seed=42_e=40_bs=512_lr=0$0009151604684103419_mffactors=256_isedgeweighttrain=True	0.12778860530772282	0.0771382889966593	0.2031680239893149	0.05662345315262228	0.15984047976946478	0.06908071770611184	0.47967000589275194
GeneralizedMF_seed=42_e=40_bs=512_lr=0$0013919602462310532_mffactors=256_isedgeweighttrain=True	0.11896884733605134	0.07238151887957545	0.19651560934496948	0.052675309369475544	0.14721173997792042	0.06426530369483048	0.46635238656452566
GeneralizedMF_seed=42_e=40_bs=512_lr=5$20044847039019e-05_mffactors=256_isedgeweighttrain=True	0.09878227034066477	0.057764142138325036	0.17035158764666855	0.0409958750736594	0.12477082644573517	0.04996180194278224	0.42887448438420744
GeneralizedMF_seed=42_e=40_bs=512_lr=0$00047759393473048665_mffactors=256_isedgeweighttrain=True	0.1384072970231571	0.08428499980348968	0.22007474999739168	0.06039481437831466	0.1710389599799227	0.07383218747531341	0.49817324690630527
GeneralizedMF_seed=42_e=40_bs=512_lr=0$0003568284261458735_mffactors=256_isedgeweighttrain=True	0.14043566186925296	0.08575883553601427	0.22328296644493867	0.06153800824985268	0.17347051626941262	0.07531352528610083	0.5017088980553919
GeneralizedMF_seed=42_e=40_bs=512_lr=1$7877501910561783e-05_mffactors=256_isedgeweighttrain=True	0.048591501208785894	0.027800562139679977	0.09119956129645874	0.020748379493223335	0.06335993343973492	0.025469496814611716	0.27377725397760755
GeneralizedMF_seed=42_e=20_bs=512_lr=0$002696948703708943_mffactors=256_isedgeweighttrain=True	0.09973416750849831	0.060573699000181225	0.16557567189281142	0.04573954036535062	0.12699948018103746	0.05566403783892651	0.4346493812610489
GeneralizedMF_seed=42_e=40_bs=512_lr=0$00011893218094124414_mffactors=32_isedgeweighttrain=True	0.08413694890417622	0.053342651569727534	0.15769670118909623	0.037760754272245144	0.10342129154228073	0.04459853411557993	0.39552150854449025
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0005_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0005_l_b=0$0001	0.07616804691885748	0.04942455568201056	0.14234475870540972	0.0384855627578079	0.09350307511862992	0.04468622567147526	0.387389510901591
ConvNeuMF_seed=42_e=20_bs=16_lr=0$001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$001_l_b=0$001	0.06334522695421785	0.03965590302229239	0.11793259745932555	0.031154979375368298	0.07991588390117714	0.036263590892749754	0.3475545079552151
ConvNeuMF_seed=42_e=30_bs=16_lr=0$001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0005_l_b=0$01	0.06309210029299281	0.03976751492361652	0.11335082439962935	0.032286387743076024	0.08232475617829581	0.03765162712467043	0.35427224513847966
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$001_l_b=1e-05	0.06773632971224833	0.044221824714191046	0.1296352575271255	0.034720094284030646	0.08218170950574362	0.03971518790492068	0.3600471420153212
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0005_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$5_l_w=0$0005_l_b=0$0001	0.08586138117922405	0.05557498714014127	0.1588728705351876	0.04180318208603418	0.10598667754918006	0.04904685312535789	0.41096051856216853
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0005_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0005_l_b=0$001	0.06287013765937023	0.04017965770399016	0.12025911791462363	0.031378903948143785	0.07689204798114675	0.03623558615207957	0.33824395992928696
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$4_l_w=0$0001_l_b=1e-05	0.06162082200688505	0.04043205969253255	0.11801995724822112	0.03146729522687095	0.07568377504803087	0.036221106877088814	0.3395403653506187
ConvNeuMF_seed=42_e=20_bs=16_lr=0$001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$4_l_w=0$0005_l_b=0$0001	0.06814646730381135	0.044405550647779235	0.1308542456372172	0.033954036535061884	0.08217502677282379	0.03914599468958798	0.35910430170889807
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$0001_l_b=0$01	0.06961954203717549	0.04454995701987069	0.1321806559571072	0.03466705951679435	0.08398950299862559	0.039977258507634145	0.3645256334708309
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$001_l_b=0$001	0.05905741861271661	0.03865297835333967	0.11769806107669228	0.02955215085444903	0.06992806878162626	0.03391537448814769	0.3279905715969358
ConvNeuMF_seed=42_e=20_bs=16_lr=0$001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$001_l_b=0$01	0.06436080248518873	0.042543012429229185	0.12251826724145386	0.03348850913376547	0.07854132337167209	0.038288486278572925	0.3512080141426046
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0001_l_b=0$0001	0.06296210364658661	0.04063527603351455	0.11818375763401223	0.03273423688862699	0.07790471248832408	0.03778897087407475	0.35038302887448436
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0005_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$0005_l_b=1e-05	0.06826501696326237	0.0448197345022536	0.1312552322993714	0.034195639363582796	0.08109172982290633	0.03918969240408233	0.35462581025338835
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$001_l_b=0$001	0.07129378392722088	0.04558604277193355	0.13596561292598372	0.03495580436063642	0.08692099425183081	0.040799966118419795	0.3728933411903359
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$4_l_w=0$001_l_b=0$01	0.05857756566608807	0.03916253273202523	0.11598770785690975	0.030188568061284626	0.07157671249893238	0.03474296294838239	0.33317619328226283
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0001_l_b=0$0001	0.06407335235047526	0.041644941695364625	0.12247115500066894	0.03335297583971715	0.07898847463756985	0.038199221897051244	0.35191514437242194
ConvNeuMF_seed=42_e=30_bs=16_lr=0$001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$5_l_w=0$0001_l_b=0$0001	0.07256686446405562	0.04566152058582062	0.13174844889545392	0.036287566293459056	0.08932964401458889	0.041919183979470684	0.3731290512669417
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0001_l_b=0$0001	0.06681017431386108	0.044006547875372795	0.13022812472847228	0.034036535061873895	0.08054023410458994	0.03910995877239284	0.3578078962875663
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$0005_l_b=0$01	0.06001549383814198	0.03951940955536765	0.11753785375883012	0.030689451974071896	0.07118626258829469	0.03540306112510179	0.33565114908662347
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$001_l_b=0$01	0.07438374972915061	0.04784283582430034	0.13922398975841493	0.03716558632881555	0.09164043837746769	0.043173986917694224	0.38220388921626397
ConvMF_seed=42_e=15_bs=16_lr=0$003_embedding_size=50_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$001_l_b=0$0001	0.03963261950546031	0.022024604992904314	0.07858824020449617	0.018267530936947555	0.05014100648859921	0.021652157536945407	0.254449027695934
ConvMF_seed=42_e=25_bs=16_lr=0$001_embedding_size=64_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$1_l_b=1e-05	0.047277620703570084	0.027603229059460783	0.09480667249236259	0.02068355922215675	0.059186659054255464	0.024980013040351214	0.2819092516205068
ConvMF_seed=42_e=25_bs=16_lr=0$001_embedding_size=64_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$0005_l_b=0$01	0.04558085536667214	0.0275472104133218	0.09340043994016767	0.021302298173246907	0.05521663293244866	0.024914039148369385	0.28025928108426634
ConvMF_seed=42_e=25_bs=16_lr=0$0001_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$001_l_b=1e-05	0.047151374181402916	0.027194323439422012	0.09203641970260718	0.021420153211549792	0.05979401038873467	0.02561422893199801	0.2872127283441367
ConvMF_seed=42_e=25_bs=16_lr=0$0005_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$0005_l_b=0$0001	0.04701269311344238	0.02573249569876266	0.08949694195373604	0.020654095462581026	0.06020406312396047	0.025087115649900515	0.2840306423099587
ConvMF_seed=42_e=15_bs=16_lr=0$0005_embedding_size=64_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0005_l_b=0$001	0.04769927407890266	0.026551021030556263	0.09332457304226825	0.020365350618738953	0.060095450615278614	0.024862669394898337	0.28414849734826164
ConvMF_seed=42_e=25_bs=16_lr=0$0001_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$0001_l_b=1e-05	0.0477585446009886	0.027245600360859074	0.09385934495545611	0.020524454920447854	0.060554607737575525	0.0250100855417504	0.2813199764289923
ConvMF_seed=42_e=15_bs=16_lr=0$001_embedding_size=50_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$1_l_b=0$0001	0.04532338605347187	0.026119553841903516	0.09140115036459158	0.020282852091926932	0.054964156215486844	0.024132150305446298	0.2744843842074249
ConvMF_seed=42_e=15_bs=16_lr=0$0001_embedding_size=64_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$0001_l_b=0$01	0.04739343107812651	0.026894776527792402	0.09306741684948262	0.021390689451974074	0.05911841645813698	0.025524176117454302	0.2845020624631703
ConvMF_seed=42_e=15_bs=16_lr=0$0001_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$001_l_b=0$001	0.04616585482900907	0.025906230489033	0.09030139670000395	0.01994107248084856	0.05962183400593266	0.024232940299500783	0.2777843252799057
ConvMF_seed=42_e=15_bs=16_lr=0$003_embedding_size=50_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$0005_l_b=0$001	0.03742954355555312	0.022182548699219207	0.07165716387778724	0.019310548025928107	0.054894150520792176	0.023302996158636808	0.2685916322922805
ConvMF_seed=42_e=15_bs=16_lr=0$0001_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$1_l_b=0$01	0.047661009461898614	0.026917107514134505	0.09107618947582843	0.02100766057748969	0.061628655606697814	0.025560922769487616	0.2846199175014732
ConvMF_seed=42_e=25_bs=16_lr=0$003_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$001_l_b=0$0001	0.044207205790792445	0.025455314116609496	0.08753499016400129	0.020630524454920446	0.055834257567851965	0.02440198551793488	0.27259870359457866
ConvMF_seed=42_e=25_bs=16_lr=0$0001_embedding_size=100_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$1_l_b=0$001	0.04936109377860231	0.029353315381871966	0.09810222347168351	0.02225103123158515	0.06161637207627164	0.026611321217478272	0.2918090748379493
ConvMF_seed=42_e=15_bs=16_lr=0$0001_embedding_size=50_cnn_channels=1-32-32_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$45_l_w=0$001_l_b=0$01	0.04853864417388688	0.027657685491924704	0.09416545058351944	0.021638185032410138	0.060533165882952635	0.026133458957807245	0.28862698880377136
NGCF_seed=42_e=50_bs=128_lr=0$0018771771586358833_factors=64_l_w=0$1455995931997211_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.011412821700033776	0.007921821375556887	0.0257186903737409	0.006152032999410726	0.01442664797128465	0.006985997572352312	0.10312315851502651
NGCF_seed=42_e=40_bs=128_lr=0$001123362169089522_factors=64_l_w=0$04351397079152045_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.024434579649316644	0.01391781839619788	0.05997022552704953	0.00849145550972304	0.02448879679473224	0.01024109367857732	0.14295816146140247
NGCF_seed=42_e=50_bs=64_lr=0$1537948446580074_factors=64_l_w=0$26096146808538506_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0026400254263892154	0.0014791323535412542	0.0047361588021348185	0.0017501473187978788	0.003985430045228601	0.0018983718050143426	0.032881555686505595
NGCF_seed=42_e=30_bs=64_lr=0$0016755699440936572_factors=64_l_w=0$39229485139656534_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0036101565234773728	0.0016865741084554652	0.005354631224245422	0.001791396582203889	0.006712242836213388	0.0023114038303752305	0.033942251031231586
NGCF_seed=42_e=30_bs=256_lr=0$11533999859559538_factors=64_l_w=7$233655252968392e-05_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.004057691399589615	0.0023776532884481074	0.007201117085031696	0.002569239835002947	0.006586620531025516	0.002978144255524185	0.04843842074248674
NGCF_seed=42_e=40_bs=128_lr=0$09948719998234079_factors=64_l_w=0$0015493371417640495_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.002682180642049569	0.0019329966240880327	0.0067160373697132255	0.0012728344136711846	0.003307507112883193	0.0015147404573591394	0.025103123158515026
NGCF_seed=42_e=50_bs=128_lr=0$04678860424711235_factors=64_l_w=0$4975636992427345_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0047955088900558124	0.002933379589213459	0.011539533477961519	0.002327637006482027	0.006961935803610285	0.0027818692860536423	0.043606364172068354
NGCF_seed=42_e=50_bs=256_lr=0$012172976749510143_factors=64_l_w=0$07530466730222429_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.009497251916023306	0.005304917104739592	0.016114881138871752	0.005668827342368886	0.015374833331808625	0.006635160812735276	0.09935179728933412
NGCF_seed=42_e=30_bs=128_lr=0$005212131190318159_factors=64_l_w=0$3981494610510645_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.003689442762354622	0.002001561437416872	0.007815724141835054	0.0019681791396582208	0.00458469706898865	0.0021838682241493955	0.03700648202710666
NGCF_seed=42_e=30_bs=64_lr=0$5989491205267925_factors=64_l_w=0$03184983766348902_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0032036934746116044	0.002287164146990311	0.009674948295661227	0.00136122569239835	0.0030417549179916166	0.0015739504564061158	0.02592810842663524
NGCF_seed=42_e=50_bs=256_lr=1$042681183632054e-05_factors=64_l_w=0$12278635248432258_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0070167326235548505	0.004480403787724483	0.013626984495951035	0.0036829699469652327	0.010361965562058411	0.004480707835985915	0.06493812610489098
NGCF_seed=42_e=50_bs=128_lr=0$2487020906043943_factors=64_l_w=0$0006200227326616194_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.011762515187566177	0.007125882085241708	0.02224327286237213	0.006110783736004715	0.016833262164886034	0.007294884534137091	0.1060695344725987
NGCF_seed=42_e=40_bs=64_lr=0$25550069638053235_factors=64_l_w=0$00034378808389221727_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.003380758239993048	0.002131661426104269	0.006409836393471692	0.001997642899233942	0.00507328972306258	0.0023057992540749866	0.03806717737183265
NGCF_seed=42_e=30_bs=128_lr=0$004320649518475755_factors=64_l_w=1$1638986868129477e-05_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0017384408629784508	0.0007411661381579158	0.0024302577361517653	0.0011844431349440187	0.003359263468892527	0.0014466850568826727	0.022981732469063054
NGCF_seed=42_e=50_bs=512_lr=0$015316874611951152_factors=64_l_w=0$40263232769541873_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0018375137814575584	0.0011530911793002424	0.004039387319880487	0.0007837360047142017	0.0022871468977768306	0.0009261288738957582	0.015321154979375369
NGCF_seed=42_e=40_bs=256_lr=0$008257459041880995_factors=64_l_w=0$015850756992612968_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.007347890335851077	0.004660128475561511	0.014131742647882037	0.0043193871538008246	0.010532015453515689	0.004924215729078218	0.0750736593989393
